GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Fri Dec 27 21:13:39 GMT-05:00 2024,27-dic-2024 21:13:40.193,-74.1385034378618,4.5682817324995995,49.82399922943114,2.5,2563.0,167.89999389648438,0.19,0.94,0.25,
Fri Dec 27 21:13:40 GMT-05:00 2024,27-dic-2024 21:13:41.195,-74.13847879506648,4.568157345056534,50.39999866485596,2.5,2563.0,169.0,0.19,0.88,0.21,
Fri Dec 27 21:13:41 GMT-05:00 2024,27-dic-2024 21:13:42.196,-74.13845792412758,4.568030904047191,51.65999657154089,2.5,2564.0,171.3000030517578,0.18,0.87,0.21,
Fri Dec 27 21:13:42 GMT-05:00 2024,27-dic-2024 21:13:43.195,-74.13844199851155,4.567904798313975,50.32799701881413,2.5,2564.0,172.89999389648438,0.17,0.92,0.22,
Fri Dec 27 21:13:43 GMT-05:00 2024,27-dic-2024 21:13:44.197,-74.13842833600938,4.567779991775751,50.93999727725986,2.5,2565.0,174.8000030517578,0.18,0.93,0.24,
Fri Dec 27 21:13:44 GMT-05:00 2024,27-dic-2024 21:13:45.197,-74.13841936737299,4.567650994285941,51.80399643039709,2.5,2565.0,176.8000030517578,0.1,0.9,0.21,
Fri Dec 27 21:13:45 GMT-05:00 2024,27-dic-2024 21:13:46.199,-74.13841056637466,4.567522583529353,51.11999795913698,2.5,2566.0,176.8000030517578,0.15,0.9,0.21,
Fri Dec 27 21:13:46 GMT-05:00 2024,27-dic-2024 21:13:47.199,-74.13840193301439,4.567397106438875,50.72399920558928,2.5,2566.0,176.5,0.19,0.89,0.19,
Fri Dec 27 21:13:47 GMT-05:00 2024,27-dic-2024 21:13:48.200,-74.13839707151055,4.567267396487296,51.9479962892533,2.5,2566.0,177.1999969482422,0.22,0.9,0.22,
Fri Dec 27 21:13:48 GMT-05:00 2024,27-dic-2024 21:13:49.200,-74.138392964378,4.567134543322027,52.919997911453265,2.5,2566.0,178.60000610351562,0.18,0.9,0.22,
Fri Dec 27 21:13:49 GMT-05:00 2024,27-dic-2024 21:13:50.200,-74.13838994689286,4.566998085938394,54.75599868679046,2.5,2566.0,180.39999389648438,0.17,0.87,0.21,
Fri Dec 27 21:13:50 GMT-05:00 2024,27-dic-2024 21:13:51.201,-74.13839195854962,4.566858862526715,55.87199673461919,2.5,2566.0,181.39999389648438,0.15,0.94,0.25,
Fri Dec 27 21:13:51 GMT-05:00 2024,27-dic-2024 21:13:52.202,-74.13839380256832,4.566713897511363,57.599998474121094,2.5,2566.0,181.8000030517578,0.12,0.87,0.27,
Fri Dec 27 21:13:52 GMT-05:00 2024,27-dic-2024 21:13:53.200,-74.1383979935199,4.566564573906362,58.75199734497073,2.5,2566.0,181.6999969482422,0.14,0.83,0.33,
Fri Dec 27 21:13:53 GMT-05:00 2024,27-dic-2024 21:13:54.202,-74.13840310648084,4.566414202563465,58.60799405288708,2.5,2566.0,182.3000030517578,0.18,0.86,0.28,
Fri Dec 27 21:13:54 GMT-05:00 2024,27-dic-2024 21:13:55.202,-74.13840821944177,4.566267435438931,57.67200012016292,2.5,2566.0,182.3000030517578,0.19,0.86,0.32,
